statNm,addr,output,statId,chgerId,lat,lng,method,year
영주점 기아오토큐,경상북도 영주시 신재로 21,100,ST601090,01,36.830962667,128.61017069,단독,2024
산동점 기아오토큐,경상북도 구미시 산동읍 첨단기업1로 32,100,ST601091,01,36.140482141,128.44070126,동시,2024
산동점 기아오토큐,경상북도 구미시 산동읍 첨단기업1로 32,100,ST601091,02,36.140482141,128.44070126,동시,2024
투썸플레이스 청도산성강변점,경상북도 청도군 화양읍 산성강변길 464,100,ST601141,01,35.6544466,128.7374785,동시,2024
투썸플레이스 청도산성강변점,경상북도 청도군 화양읍 산성강변길 464,100,ST601141,02,35.6544466,128.7374785,동시,2024
미소주유소(舊 V2010),경북 포항시 남구 해도동 96-3,100,ST601224,01,36.0176264,129.3702791,동시,2019
미소주유소(舊 V2010),경북 포항시 남구 해도동 96-3,100,ST601224,02,36.0176264,129.3702791,동시,2019
4공단S/S,경북 구미시 옥계신당로 6,200,ST601231,01,36.1455527,128.4194548,동시,2019
4공단S/S,경북 구미시 옥계신당로 6,200,ST601231,02,36.1455527,128.4194548,동시,2019
행복주유소,경북 구미시 송선로 507,200,ST601258,01,36.1331545,128.3230378,동시,2019
행복주유소,경북 구미시 송선로 507,200,ST601258,02,36.1331545,128.3230378,동시,2019
포항 단지주유소,경북 포항시 남구 동해안로 6303,200,ST601270,01,36.0027990,129.3811682,동시,2019
포항 단지주유소,경북 포항시 남구 동해안로 6303,200,ST601270,02,36.0027990,129.3811682,동시,2019
보문주유소,경북 경주시 천군동 206-16,200,ST601271,01,35.8344548,129.2864094,동시,2019
보문주유소,경북 경주시 천군동 206-16,200,ST601271,02,35.8344548,129.2864094,동시,2019
기아오토큐 진해경남모터스,경상남도 창원시 진해구 진해대로1114번길 15,50,ST481205,01,35.12899,128.7092489,단독,2021
기아자동차 진해지점,경상남도 창원시 진해구 진해대로1114번길 15,50,ST481206,01,35.12899,128.7092488,단독,2021
기아자동차 동창대리점,경상남도 창원시 의창구 동읍 의창대로 913,50,ST481207,01,35.2791836,128.690412,단독,2021
현대자동차 경화대리점,경상남도 창원시 진해구 태평로 38,100,ST481208,01,35.1455982,128.6632227,단독,2021
현대블루핸즈 소답점,경상남도 창원시 의창구 읍성로 124,50,ST481209,01,35.2619573,128.6283818,단독,2021
현대블루핸즈 ㈜성산현대서비스,경상남도 창원시 성산구 해원로374번길 5,50,ST481210,01,35.1849625,128.7049885,단독,2021
창원매일교통(운수사전용),경상남도 창원시 마산회원구 봉암공단10길 56,100,ST481231,01,35.2129944,128.597205,동시,2022
창원매일교통(운수사전용),경상남도 창원시 마산회원구 봉암공단10길 56,100,ST481231,02,35.2129944,128.597205,동시,2022
창원매일교통(운수사전용),경상남도 창원시 마산회원구 봉암공단10길 56,200,ST481231,03,35.2129944,128.597205,동시,2023
창원매일교통(운수사전용),경상남도 창원시 마산회원구 봉암공단10길 56,200,ST481231,04,35.2129944,128.597205,동시,2023
창원매일교통(운수사전용),경상남도 창원시 마산회원구 봉암공단10길 56,200,ST481231,05,35.2129944,128.597205,동시,2023
창원매일교통(운수사전용),경상남도 창원시 마산회원구 봉암공단10길 56,200,ST481231,06,35.2129944,128.597205,동시,2023
삼성교통(운수사 전용),경상남도 창원시 마산회원구 내서읍 중리공단로6길 33-2,100,ST481232,01,35.2490781,128.5154009,동시,2022
삼성교통(운수사 전용),경상남도 창원시 마산회원구 내서읍 중리공단로6길 33-2,100,ST481232,02,35.2490781,128.5154009,동시,2022
삼성교통(운수사 전용),경상남도 창원시 마산회원구 내서읍 중리공단로6길 33-2,100,ST481232,03,35.2490781,128.5154009,동시,2022
삼성교통(운수사 전용),경상남도 창원시 마산회원구 내서읍 중리공단로6길 33-2,100,ST481232,04,35.2490781,128.5154009,동시,2022
현대자동차 진동대리점,경상남도 창원시 마산합포구 진동면 삼진의거대로 595,100,ST481233,01,35.114287820,128.48320960,동시,2022
현대자동차 진동대리점,경상남도 창원시 마산합포구 진동면 삼진의거대로 595,100,ST481233,02,35.114287820,128.48320960,동시,2022
현대자동차블루핸즈 진해현대서비스,경상남도 창원시 진해구 죽곡로 136,100,ST481234,01,35.110958813,128.72425873,동시,2022
현대자동차블루핸즈 진해현대서비스,경상남도 창원시 진해구 죽곡로 136,100,ST481234,02,35.110958813,128.72425873,동시,2022
이마트 마산점,경상남도 창원시 마산합포구 서성로 3,100,ST481239,01,35.1978578,128.5699539,동시,2022
이마트 마산점,경상남도 창원시 마산합포구 서성로 3,100,ST481239,02,35.1978578,128.5699539,동시,2022
이마트 마산점,경상남도 창원시 마산합포구 서성로 3,100,ST481239,03,35.1978578,128.5699539,동시,2022
이마트 마산점,경상남도 창원시 마산합포구 서성로 3,100,ST481239,04,35.1978578,128.5699539,동시,2022
현대자동차 블루핸즈 (유)국제보링1급정비,경상남도 창원시 마산회원구 내서읍 중리공단로 149,100,ST481242,01,35.2443061,128.5116088,동시,2023
현대자동차 블루핸즈 (유)국제보링1급정비,경상남도 창원시 마산회원구 내서읍 중리공단로 149,100,ST481242,02,35.2443061,128.5116088,동시,2023
한국도로공사 부산경남본부(창원지사),경상남도 창원시 의창구 동읍 의창대로 1024,100,ST481244,01,35.284146,128.70079,동시,2023
한국도로공사 부산경남본부(창원지사),경상남도 창원시 의창구 동읍 의창대로 1024,100,ST481244,02,35.284146,128.70079,동시,2023
경남지방조달청,경상남도 창원시 성산구 상남로 231,200,ST481245,01,35.232258344,128.68982868,동시,2023
경남지방조달청,경상남도 창원시 성산구 상남로 231,200,ST481245,02,35.232258344,128.68982868,동시,2023
현대자동차 블루핸즈 (주)창원신일현대서비스,경상남도 창원시 의창구 차상로 187,100,ST481246,01,35.2409221,128.6345428,동시,2023
현대자동차 블루핸즈 (주)창원신일현대서비스,경상남도 창원시 의창구 차상로 187,100,ST481246,02,35.2409221,128.6345428,동시,2023
이마트 창원점,경상남도 창원시 성산구 원이대로 608,100,ST481247,01,35.225687070,128.67931366,동시,2023
이마트 창원점,경상남도 창원시 성산구 원이대로 608,100,ST481247,02,35.225687070,128.67931366,동시,2023
이마트 창원점,경상남도 창원시 성산구 원이대로 608,100,ST481247,03,35.225687070,128.67931366,동시,2023
이마트 창원점,경상남도 창원시 성산구 원이대로 608,100,ST481247,04,35.225687070,128.67931366,동시,2023
이마트 진주점,경상남도 진주시 진양호로 477,100,ST481709,03,35.1915966,128.077415,동시,2022
이마트 진주점,경상남도 진주시 진양호로 477,100,ST481709,04,35.1915966,128.077415,동시,2022
이마트 진주점,경상남도 진주시 진양호로 477,100,ST481709,05,35.1915966,128.077415,동시,2022
이마트 진주점,경상남도 진주시 진양호로 477,100,ST481709,06,35.1915966,128.077415,동시,2022
진주개인택시충전소,경상남도 진주시 월아산로 2092,200,ST481712,01,35.2124856,128.115378,동시,2022
진주개인택시충전소,경상남도 진주시 월아산로 2092,200,ST481712,02,35.2124856,128.115378,동시,2022
진주개인택시충전소,경상남도 진주시 월아산로 2092,200,ST481712,03,35.2124856,128.115378,동시,2022
진주개인택시충전소,경상남도 진주시 월아산로 2092,200,ST481712,04,35.2124856,128.115378,동시,2022
진주휴게소 (부산),경상남도 진주시 남해고속도로 194,350,ST481713,01,35.159693446,128.12198579,단독,2023
진주휴게소 (부산),경상남도 진주시 남해고속도로 194,200,ST481713,02,35.159693446,128.12198579,단독,2023
진주휴게소 (부산),경상남도 진주시 남해고속도로 194,200,ST481713,03,35.159693446,128.12198579,단독,2023
진주휴게소 (부산),경상남도 진주시 남해고속도로 194,200,ST481713,04,35.159693446,128.12198579,단독,2023
진주휴게소 (부산),경상남도 진주시 남해고속도로 194,200,ST481713,05,35.159693446,128.12198579,단독,2023
현대자동차 블루핸즈 ㈜남진주현대서비스,경상남도 진주시 정촌면 연꽃로 60,100,ST481714,01,35.1176108,128.0982925,동시,2023
현대자동차 블루핸즈 ㈜남진주현대서비스,경상남도 진주시 정촌면 연꽃로 60,100,ST481714,02,35.1176108,128.0982925,동시,2023
삼성스토어 진주,경상남도 진주시 동부로 79,100,ST481715,01,35.16188,128.116047,동시,2023
삼성스토어 진주,경상남도 진주시 동부로 79,100,ST481715,02,35.16188,128.116047,동시,2023
진주휴게소(부산) 외부 반려견 공원 주차장,경상남도 진주시 남해고속도로 194,200,ST481716,06,35.159102673,128.12054150,동시,2024
진주휴게소(부산) 외부 반려견 공원 주차장,경상남도 진주시 남해고속도로 194,200,ST481716,07,35.159102673,128.12054150,동시,2023
이마트 통영점,경상남도 통영시 광도면 죽림4로 9,100,ST482205,01,34.887133,128.4180027,동시,2022
이마트 통영점,경상남도 통영시 광도면 죽림4로 9,100,ST482205,02,34.887133,128.4180027,동시,2022
통영체육청소년센터,경상남도 통영시 광도면 죽림해안로 187,100,ST482206,01,34.87472173,128.4212775,동시,2023
통영체육청소년센터,경상남도 통영시 광도면 죽림해안로 187,100,ST482206,02,34.87472173,128.4212775,동시,2023
평림생활체육공원,경상남도 통영시 평인일주로 831,100,ST482207,01,34.857156081,128.39636455,동시,2023
평림생활체육공원,경상남도 통영시 평인일주로 831,100,ST482207,02,34.857156081,128.39636455,동시,2023
북신전통시장 공영주차장,경상남도 통영시 북신시장1길 47-3,100,ST482208,01,34.8550274,128.4278597,동시,2023
북신전통시장 공영주차장,경상남도 통영시 북신시장1길 47-3,100,ST482208,02,34.8550274,128.4278597,동시,2023
통제영 주차장,경상남도 통영시 세병로 26,100,ST482209,01,34.8468688,128.4237454,동시,2023
통제영 주차장,경상남도 통영시 세병로 26,100,ST482209,02,34.8468688,128.4237454,동시,2023
택시쉼터 주차장(통영),경상남도 통영시 광도면 남해안대로 923,200,ST482210,01,34.87577511,128.41357451,동시,2023
택시쉼터 주차장(통영),경상남도 통영시 광도면 남해안대로 923,200,ST482210,02,34.87577511,128.41357451,동시,2023
현대블루핸즈 신항점,경상남도 사천시 신항로 53,50,ST482403,01,34.9325693,128.0845445,단독,2021
이마트 사천점,경상남도 사천시 삼천포대교로 591,100,ST482407,01,34.9506858,128.0771962,동시,2022
이마트 사천점,경상남도 사천시 삼천포대교로 591,100,ST482407,02,34.9506858,128.0771962,동시,2022
사천휴게소 (부산),경상남도 사천시 곤양면 서삼로 619,350,ST482408,01,35.07303422,128.01079619,단독,2023
사천휴게소 (부산),경상남도 사천시 곤양면 서삼로 619,200,ST482408,02,35.07303422,128.01079619,단독,2023
사천휴게소 (순천),경상남도 사천시 곤양면 묵실길 31-11,350,ST482409,01,35.074905861,128.01292382,단독,2023
사천휴게소 (순천),경상남도 사천시 곤양면 묵실길 31-11,200,ST482409,02,35.074905861,128.01292382,단독,2023
사천시외버스터미널,경상남도 사천시 사천읍 옥산로 120,200,ST482410,01,35.078434811,128.0960697,동시,2023
사천시외버스터미널,경상남도 사천시 사천읍 옥산로 120,200,ST482410,02,35.078434811,128.0960697,동시,2023
기아자동차 장유대리점,경상남도 김해시 대청로104번길 69,50,ST482502,01,35.1881372,128.8046358,단독,2021
현대차 장유대리점,경상남도 김해시 장유로 396,100,ST482515,01,35.19192518,128.8194605,동시,2022
현대차 장유대리점,경상남도 김해시 장유로 396,100,ST482515,02,35.19192518,128.8194605,동시,2022
김해금관가야휴게소 (창원),경상남도 김해시 대동면 동남로 400,350,ST482520,01,35.270339,129.003914,단독,2023
김해금관가야휴게소 (창원),경상남도 김해시 대동면 동남로 400,200,ST482520,02,35.270339,129.003914,단독,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,01,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,02,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,03,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,04,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,05,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,06,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,07,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,08,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,09,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,10,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,11,35.2293396,128.8722425,동시,2023
이마트 김해점,경상남도 김해시 김해대로 2232,100,ST482521,12,35.2293396,128.8722425,동시,2023
삼성스토어 김해,경상남도 김해시 김해대로 2312,100,ST482522,01,35.225627,128.880272,동시,2023
삼성스토어 김해,경상남도 김해시 김해대로 2312,100,ST482522,02,35.225627,128.880272,동시,2023
현대블루핸즈 거제현대서비스,경상남도 거제시 연초면 연하해안로 316,50,ST483103,01,34.9036812,128.623436,단독,2021
현대자동차블루핸즈 고현로점,경상남도 거제시 고현로14길 61,100,ST483114,01,34.883390844,128.62957081,동시,2022
현대자동차블루핸즈 고현로점,경상남도 거제시 고현로14길 61,100,ST483114,02,34.883390844,128.62957081,동시,2022
기아자동차 상동대리점,경상남도 거제시 거제중앙로 1729,100,ST483116,01,34.874008303,128.63177678,동시,2023
기아자동차 상동대리점,경상남도 거제시 거제중앙로 1729,100,ST483116,02,34.874008303,128.63177678,동시,2023
세라물류,경상남도 양산시 상북면 석계산단6길 34,50,ST483304,04,35.4085957,129.0755548,단독,2022
양산종합운동장,경상남도 양산시 양산대로 849,200,ST483312,01,35.3465862,129.0349776,동시,2023
양산종합운동장,경상남도 양산시 양산대로 849,200,ST483312,02,35.3465862,129.0349776,동시,2023
이마트 양산점,경상남도 양산시 양산역6길 12,100,ST483313,01,35.3368236,129.0264402,동시,2023
이마트 양산점,경상남도 양산시 양산역6길 12,100,ST483313,02,35.3368236,129.0264402,동시,2023
이마트 양산점,경상남도 양산시 양산역6길 12,100,ST483313,03,35.3368236,129.0264402,동시,2023
이마트 양산점,경상남도 양산시 양산역6길 12,100,ST483313,04,35.3368236,129.0264402,동시,2023
이마트 T 양산점,경상남도 양산시 평산로 16,100,ST483314,01,35.382236,129.152745,동시,2023
이마트 T 양산점,경상남도 양산시 평산로 16,100,ST483314,02,35.382236,129.152745,동시,2023
이마트 T 양산점,경상남도 양산시 평산로 16,100,ST483314,03,35.382236,129.152745,동시,2023
이마트 T 양산점,경상남도 양산시 평산로 16,100,ST483314,04,35.382236,129.152745,동시,2023
함안휴게소 (순천),경상남도 함안군 군북면 현포로 205-1,200,ST487302,01,35.293982955,128.34523834,단독,2023
함안휴게소 (순천),경상남도 함안군 군북면 현포로 205-1,200,ST487302,02,35.293982955,128.34523834,단독,2023
함안휴게소 (순천),경상남도 함안군 군북면 현포로 205-1,200,ST487302,03,35.293982955,128.34523834,단독,2023
함안휴게소 (순천),경상남도 함안군 군북면 현포로 205-1,200,ST487302,04,35.293982955,128.34523834,단독,2023
함안휴게소 (순천),경상남도 함안군 군북면 현포로 205-1,200,ST487302,05,35.293982955,128.34523834,단독,2023
영산 휴게소 (창원),경상남도 창녕군 영산면 장척호수길 56-110,350,ST487404,01,35.429177987,128.49534835,단독,2023
영산 휴게소 (창원),경상남도 창녕군 영산면 장척호수길 56-110,200,ST487404,02,35.429177987,128.49534835,단독,2023
영산 휴게소 (창원),경상남도 창녕군 영산면 장척호수길 56-110,200,ST487404,03,35.429177987,128.49534835,단독,2023
고성공룡나라휴게소 (통영),경상남도 고성군 대가면 통영대전고속도로 29,350,ST488204,01,35.0519739,128.2634884,단독,2023
고성공룡나라휴게소 (통영),경상남도 고성군 대가면 통영대전고속도로 29,200,ST488204,02,35.0519739,128.2634884,단독,2023
고성공룡나라휴게소 (통영),경상남도 고성군 대가면 통영대전고속도로 29,200,ST488204,03,35.0519739,128.2634884,단독,2023
고성공룡나라휴게소 (대전),경상남도 고성군 대가면 통영대전고속도로 32,350,ST488205,01,35.0560099,128.2523501,단독,2023
고성공룡나라휴게소 (대전),경상남도 고성군 대가면 통영대전고속도로 32,200,ST488205,02,35.0560099,128.2523501,단독,2023
한국도로공사 고성지사,경상남도 고성군 마암면 두호1길 125-19,100,ST488206,01,35.007884,128.346219,동시,2023
한국도로공사 고성지사,경상남도 고성군 마암면 두호1길 125-19,100,ST488206,02,35.007884,128.346219,동시,2023
CU 남해다랭이마을점,경상남도 남해군 남면 남면로,50,ST488401,01,34.72995,127.86769,단독,2019
CU하동금성점,경상남도 하동군 금성면 금성로 290-3,50,ST488502,01,34.962000533,127.78269842,단독,2022
삼성스토어 거제,경상남도 거제시 거제대로 4557,100,ST600032,01,34.8925337,128.6388259,단독,2023
한림교통,경상남도 창원시 마산회원구 내서읍 중리공단로 169,200,ST600052,01,35.245847004,128.51252395,동시,2023
한림교통,경상남도 창원시 마산회원구 내서읍 중리공단로 169,200,ST600052,02,35.245847004,128.51252395,동시,2023
코레일 물금역,경상남도 양산시 물금읍 황산로 347,200,ST600231,01,35.3070596,128.9857082,동시,2023
코레일 물금역,경상남도 양산시 물금읍 황산로 347,200,ST600231,02,35.3070596,128.9857082,동시,2023
코레일 창원중앙역,경상남도 창원시 의창구 상남로 381,200,ST600234,01,35.2402841,128.7025594,동시,2023
코레일 창원중앙역,경상남도 창원시 의창구 상남로 381,200,ST600234,02,35.2402841,128.7025594,동시,2023
코레일 창원역,경상남도 창원시 의창구 의창대로 67,100,ST600235,01,35.2567197,128.6063695,단독,2023
코레일 진주역,경상남도 진주시 진주역로 130,200,ST600250,01,35.1516666,128.1191117,동시,2023
코레일 진주역,경상남도 진주시 진주역로 130,200,ST600250,02,35.1516666,128.1191117,동시,2023
코레일 마산역,경상남도 창원시 마산회원구 석전동17길 43,100,ST600261,01,35.2362515,128.5771807,단독,2023
삼성스토어 창원,경상남도 창원시 성산구 용지로 112,100,ST600315,01,35.225205,128.679414,단독,2023
마산역번개시장 공영주차장,경상남도 창원시 마산회원구 석전동16길 13,100,ST600319,01,35.2365466,128.5787821,단독,2023
진해중앙시장 공영주차장,경상남도 창원시 진해구 송학동 52-49,100,ST600320,01,35.1506043,128.6640942,단독,2023
현대자동차 창원하이테크센터,경상남도 창원시 성산구 봉양로 397,100,ST600360,01,35.208656286,128.62836210,동시,2023
현대자동차 창원하이테크센터,경상남도 창원시 성산구 봉양로 397,100,ST600360,02,35.208656286,128.62836210,동시,2023
구암(양덕)지구 우수저류시설 상부구간 주차장,경상남도 창원시 마산회원구 구암동 666-20,100,ST600369,01,35.2480857,128.5891541,동시,2023
구암(양덕)지구 우수저류시설 상부구간 주차장,경상남도 창원시 마산회원구 구암동 666-20,100,ST600369,02,35.2480857,128.5891541,동시,2023
구암(양덕)지구 우수저류시설 상부구간 주차장,경상남도 창원시 마산회원구 구암동 666-20,100,ST600369,03,35.2480857,128.5891541,동시,2023
구암(양덕)지구 우수저류시설 상부구간 주차장,경상남도 창원시 마산회원구 구암동 666-20,100,ST600369,04,35.2480857,128.5891541,동시,2023
사송더샵데시앙2차7단지,경상남도 양산시 동면 외송로 30,50,ST600375,52,35.3139033,129.0754231,단독,2025
진북일반산업단지 제1공영주차장,경상남도 창원시 마산합포구 진북면 신촌리 9-3,100,ST600417,01,35.139439,128.4808805,동시,2023
진북일반산업단지 제1공영주차장,경상남도 창원시 마산합포구 진북면 신촌리 9-3,100,ST600417,02,35.139439,128.4808805,동시,2023
봉암유원지 주차장,경상남도 창원시 마산회원구 봉암동 351-1,100,ST600418,01,35.2183683,128.6068488,동시,2023
봉암유원지 주차장,경상남도 창원시 마산회원구 봉암동 351-1,100,ST600418,02,35.2183683,128.6068488,동시,2023
내서운동장,경상남도 창원시 마산회원구 내서읍 광려로 8,100,ST600419,01,35.2267957,128.5035106,동시,2023
내서운동장,경상남도 창원시 마산회원구 내서읍 광려로 8,100,ST600419,02,35.2267957,128.5035106,동시,2023
청안동공영주차장,경상남도 창원시 진해구 안청로 105,100,ST600420,01,35.107586525,128.80511541,동시,2023
청안동공영주차장,경상남도 창원시 진해구 안청로 105,100,ST600420,02,35.107586525,128.80511541,동시,2023
추산근린공원,경상남도 창원시 마산합포구 자산동 산24-4,100,ST600439,01,35.2061955,128.5678037,단독,2023
오동동 문화광장 공영주차장,경상남도 창원시 마산합포구 동서북17길 9,100,ST600440,01,35.205996747,128.57725851,동시,2023
오동동 문화광장 공영주차장,경상남도 창원시 마산합포구 동서북17길 9,100,ST600440,02,35.205996747,128.57725851,동시,2023
부림 문화광장 공영주차장,경상남도 창원시 마산합포구 부림동 71-1 지하1층 주차장,100,ST600441,01,35.2048283,128.5736739,동시,2023
부림 문화광장 공영주차장,경상남도 창원시 마산합포구 부림동 71-1 지하1층 주차장,100,ST600441,02,35.2048283,128.5736739,동시,2023
노산동 공영주차장,경상남도 창원시 마산합포구 노산남1길 59,100,ST600442,01,35.213327615,128.57460521,단독,2023
진동종합복지관,경상남도 창원시 마산합포구 진동면 신서촌로 15,100,ST600443,01,35.115842103,128.48360948,단독,2023
마산합포스포츠센터,경상남도 창원시 마산합포구 드림베이대로 56,100,ST600444,01,35.176653029,128.56743649,단독,2023
어린교공영주차장,경상남도 창원시 마산합포구 산호동 2-1,100,ST600445,01,35.2203866,128.5874167,동시,2024
어린교공영주차장,경상남도 창원시 마산합포구 산호동 2-1,100,ST600445,02,35.2203866,128.5874167,동시,2024
어린교공영주차장,경상남도 창원시 마산합포구 산호동 2-1,100,ST600445,03,35.2203866,128.5874167,단독,2024
합포동공영주차장,경상남도 창원시 마산합포구 합포동3길 13-2,100,ST600446,01,35.2089865,128.5831715,단독,2023
오동동1공영주차장,경상남도 창원시 마산합포구 오동동 88-3,100,ST600447,01,35.2090433,128.5782107,단독,2023
오동동2공영주차장,경상남도 창원시 마산합포구 오동동 60-27,100,ST600448,01,35.2093194,128.578982,단독,2023
진북일반산업단지 제2공영주차장,경상남도 창원시 마산합포구 진북면 신촌리 12-11,100,ST600450,01,35.1329922,128.4818416,동시,2023
진북일반산업단지 제2공영주차장,경상남도 창원시 마산합포구 진북면 신촌리 12-11,100,ST600450,02,35.1329922,128.4818416,동시,2023
신촌농공단지 공영주차장,경상남도 창원시 마산합포구 진북면 진북신촌로 195,100,ST600451,01,35.141149894,128.47971003,동시,2023
신촌농공단지 공영주차장,경상남도 창원시 마산합포구 진북면 진북신촌로 195,100,ST600451,02,35.141149894,128.47971003,동시,2023
마산덴소공원 공영주차장,경상남도 창원시 마산합포구 동전고개로 539,100,ST600452,01,35.156655635,128.55088817,단독,2023
우산동 공영주차장,경상남도 창원시 마산합포구 우산동 437,100,ST600453,01,35.1533991,128.5483107,동시,2023
우산동 공영주차장,경상남도 창원시 마산합포구 우산동 437,100,ST600453,02,35.1533991,128.5483107,동시,2023
우리누리청소년문화센터,경상남도 창원시 마산회원구 팔용로 128,100,ST600456,01,35.240428521,128.59027893,동시,2023
우리누리청소년문화센터,경상남도 창원시 마산회원구 팔용로 128,100,ST600456,02,35.240428521,128.59027893,동시,2023
마산야구센터,경상남도 창원시 마산합포구 산호동 31-2,200,ST600457,01,35.2216996,128.5814403,동시,2024
마산야구센터,경상남도 창원시 마산합포구 산호동 31-2,200,ST600457,02,35.2216996,128.5814403,동시,2024
마산야구센터,경상남도 창원시 마산합포구 산호동 31-2,200,ST600457,03,35.2216996,128.5814403,동시,2024
마산야구센터,경상남도 창원시 마산합포구 산호동 31-2,200,ST600457,04,35.2216996,128.5814403,동시,2024
마산야구센터,경상남도 창원시 마산합포구 산호동 31-2,200,ST600457,05,35.2216996,128.5814403,동시,2024
마산야구센터,경상남도 창원시 마산합포구 산호동 31-2,200,ST600457,06,35.2216996,128.5814403,동시,2024
315해양누리공원 제1주차장,경상남도 창원시 마산합포구 해운동 71 ,100,ST600459,01,35.182737,128.5649489,단독,2023
315해양누리공원 제2주차장,경상남도 창원시 마산합포구 월남동1가 46-4,100,ST600460,01,35.18548,128.5638324,동시,2023
315해양누리공원 제2주차장,경상남도 창원시 마산합포구 월남동1가 46-4,100,ST600460,02,35.18548,128.5638324,동시,2023
315해양누리공원  제3주차장,경상남도 창원시 마산합포구 월남동1가 47-3,100,ST600461,01,35.1874394,128.5638892,동시,2023
315해양누리공원  제3주차장,경상남도 창원시 마산합포구 월남동1가 47-3,100,ST600461,02,35.1874394,128.5638892,동시,2023
315해양누리공원 제4주차장,경상남도 창원시 마산합포구 해안대로 150,100,ST600462,01,35.1890464,128.5652456,단독,2023
315해양누리공원 제5주차장,경상남도 창원시 마산합포구 월포동 1-82,100,ST600463,01,35.1930769,128.5689239,단독,2023
합포수변공원 제1주차장,경상남도 창원시 마산합포구 수산1길 244,100,ST600464,01,35.2009732,128.5783483,동시,2023
합포수변공원 제1주차장,경상남도 창원시 마산합포구 수산1길 244,100,ST600464,02,35.2009732,128.5783483,동시,2023
합포수변공원 제2주차장,경상남도 창원시 마산합포구 수산1길 244,100,ST600465,01,35.1999495,128.5766815,동시,2023
합포수변공원 제2주차장,경상남도 창원시 마산합포구 수산1길 244,100,ST600465,02,35.1999495,128.5766815,동시,2023
소죽도찜질방,경상남도 창원시 진해구 천자로 165,100,ST600467,01,35.140780108,128.6891889,동시,2023
소죽도찜질방,경상남도 창원시 진해구 천자로 165,100,ST600467,02,35.140780108,128.6891889,동시,2023
진해구청,경상남도 창원시 진해구 진해대로 1101,200,ST600468,01,35.132639337,128.71044888,동시,2023
진해구청,경상남도 창원시 진해구 진해대로 1101,200,ST600468,02,35.132639337,128.71044888,동시,2023
진해구청,경상남도 창원시 진해구 진해대로 1101,100,ST600468,03,35.132639337,128.71044888,동시,2023
진해구청,경상남도 창원시 진해구 진해대로 1101,100,ST600468,04,35.132639337,128.71044888,동시,2023
진해구청,경상남도 창원시 진해구 진해대로 1101,100,ST600468,05,35.132639337,128.71044888,동시,2023
진해구청,경상남도 창원시 진해구 진해대로 1101,100,ST600468,06,35.132639337,128.71044888,동시,2023
속천해안로공영주차장,경상남도 창원시 진해구 속천로 8-18,100,ST600474,01,35.145039068,128.67323821,단독,2023
광석골쉼터 주차장,경상남도 창원시 진해구 진해대로1099번길 37,100,ST600475,01,35.131060489,128.71152659,동시,2023
광석골쉼터 주차장,경상남도 창원시 진해구 진해대로1099번길 37,100,ST600475,02,35.131060489,128.71152659,동시,2023
광석골쉼터 주차장,경상남도 창원시 진해구 진해대로1099번길 37,100,ST600475,03,35.131060489,128.71152659,동시,2023
광석골쉼터 주차장,경상남도 창원시 진해구 진해대로1099번길 37,100,ST600475,04,35.131060489,128.71152659,동시,2023
경화공영주차장(경화주공옆),경상남도 창원시 진해구 경화동 864-3,100,ST600476,01,35.1581119,128.6876791,동시,2023
경화공영주차장(경화주공옆),경상남도 창원시 진해구 경화동 864-3,100,ST600476,02,35.1581119,128.6876791,동시,2023
풍호동 공영주차장,경상남도 창원시 진해구 충장로 643,100,ST600477,01,35.132274607,128.70371368,동시,2023
풍호동 공영주차장,경상남도 창원시 진해구 충장로 643,100,ST600477,02,35.132274607,128.70371368,동시,2023
창원시 칠서정수장,경상남도 함안군 칠서면 삼칠로 1010,100,ST600480,01,35.3744975,128.4824469,단독,2023
진동면행정복지센터,경상남도 창원시 마산합포구 진동면 신서촌로 11,100,ST600483,01,35.1156785,128.4842729,단독,2023
마산수산시장 공영주차장,경상남도 창원시 마산합포구 수산2길 196,100,ST600485,01,35.2018039,128.5791744,동시,2023
마산수산시장 공영주차장,경상남도 창원시 마산합포구 수산2길 196,100,ST600485,02,35.2018039,128.5791744,동시,2023
봉암공단 공영주차장 D,경상남도 창원시 마산회원구 봉암동 659,100,ST600526,01,35.2114933,128.5955014,동시,2023
봉암공단 공영주차장 D,경상남도 창원시 마산회원구 봉암동 659,100,ST600526,02,35.2114933,128.5955014,동시,2023
